"https://zabgu.ru/php/open_news.php?query=torzhestvennoe_otkry'tie_goda_tryoxsotletiya_gornogo_obrazovaniya&news_page=3&category=1";14 ФЕВ 2023;;Торжественное открытие года 300-летия горного образования;"Дата события: 14 Февраля 2023 17:30   14 февраля 2023 года в Забайкальском краевом драматическом театре им Н.А. Березина состоится торжественное открытие года 300-летия горного образования на Дальнем Востоке. В программе мероприятия запланирована выставка об истории горного образования в Забайкалье, просмотр видеороликов об отрасли и праздничный концерт творческих коллективов. В числе участников организаторы ожидают Губернатора и членов Правительства Забайкальского края, руководителей горнодобывающих и горноперерабатывающих предприятий, преподавателей, аспирантов, магистрантов и студенты горного факультета ЗабГУ, Забайкальского горного колледжа им. Агошкова, Читинского политехнического колледжа, учащихся горных классов школ города Читы. Торжественное мероприятие станет официальным стартом начала проведения мероприятий, посвящённых 300-летию горного образования на Дальнем Востоке, в числе которых промышленное биеннале – выставка об искусстве, которое выходит за рамки привычных форм, кейс-чемпионат – об увлечённых студентах и их идеях по решению актуальных задач региона и промышленности и лекции от практиков – о погружении в профессию, о знакомстве с возможными работодателями и разговорах на узкоспециальном языке."
"https://zabgu.ru/php/open_news.php?query=zabgu_pervy'j_v_dvizhenii_pervy'x&news_page=3&category=1";13 ФЕВ 2023;#важное ;ЗабГУ первый в Движении первых;"В ЗабГУ прошло открытие Года педагога и наставника, им согласно указу Президента Российской Федерации объявлен 2023 год. Такой статус должен подчеркнуть важность педагогической профессии и того, какой вклад в будущее она несёт. Со сцены актового зала университета к собравшимся обратилась исполняющая обязанности министра образования Забайкальского края Татьяна Клименко. Она отметила фундаментальность профессии педагога в нашей повседневности и выразила надежды, касающиеся улучшения условий труда для педагогов. Символично, что в Год педагога и наставника в каждом образовательном учреждении открывается первичное отделение РДДМ «Движение первых». Российское движение детей и молодёжи, направлено на организацию досуга, воспитание и формирование верных представлений о ключевых аспектах жизни человека. О важности открытия первичного отделения рассказали присутствующим проректор по молодежной политике и воспитательной деятельности ЗабГУ Михаил Казмерчук и проректор по развитию ЗабГУ Ольга Еремеева. В нашем регионе ЗабГУ является первым университетом, принимающим эстафету «Движения первых». Это отметил руководитель регионального забайкальского отделения РДДМ «Движение первых» Олег Дудукаленко: «Вы первые в Движении первых». После торжественного мероприятия участники посетили несколько площадок. Одной из них стала педагогическая гостиная для заместителей и советников директоров по воспитанию и взаимодействию с детскими общественными объединениями. Также была площадка с презентацией общероссийского проекта «Женщины в науке». На площадке «Движения первых» студенты вместе с Олегом Дудукаленко и директором центра молодёжных инициатив ЗабГУ Татьяной Перетолчиной обсудили план работы движения в нашем университете на ближайшее время. Суть её заключается в подготовке студентов-наставников, помогающим школьникам в выборе дальнейшего пути. Есть 12 профориентационных направлений, каждый школьник сможет выбрать своё и развиваться благодаря мастер-классам, профильным сменам, экскурсиям, выставкам и прочему. Планируется развитие вожатской и научно-практической деятельности, стажировки и вовлечение молодёжи в научно техническое творчество. Кроме того, студенты предложили несколько идей мероприятий в рамках РДДМ «Движение первых» на уровне ЗабГУ и края. По итогам встречи были определены задачи на ближайшее время и назначен исполняющий обязанности председателя РДДМ «Движение первых» в ЗабГУ. Им стала Алёна Постнова, руководитель медиа-направления в ОСО и студентка ИФФ. Владислава Уфимцева Фотографии Фото: пресс-служба регионального отделения РДДМ ""Движение первых"" в Забайкальском крае"
"https://zabgu.ru/php/open_news.php?query=zabgu_razvivaet_vzaimodejstvie_s_by'strinskom_gokom&news_page=3&category=1";12 ФЕВ 2023;#сотрудничество ;ЗабГУ развивает взаимодействие с Быстринском ГОКом;"Инициативная команда из профессорско-преподавательского состава ЗабГУ по приглашению 10 февраля отправилась в Газиморо-Заводский район Забайкальского края на предприятие Быстринского ГОКа. У наших учёных насыщенная программа: экскурсии, круглые столы, работа в подразделениях. Основной целью поездки является развитие отношений в сфере научно-технического сотрудничества и подготовки кадров в долгосрочной перспективе. На предприятие отправились: Доктор технических наук Михаил Владимирович Лизункин – профессор кафедры подземной разработки месторождений полезных ископаемых горного факультета. Кандидат технических наук Владислав Викторович Торгашев – доцент кафедры строительства факультета строительства и экологии. Георгий Александрович Палкин – заведующий лабораторией, старший преподаватель кафедры информатики вычислительной техники и прикладной математики энергетического факультета. Кандидат технических наук, доцент Константин Анатольевич Курганович – заведующий кафедрой водного хозяйства, экологической и промышленной безопасности факультета строительства и экологии. Доктор технических наук, профессор Иван Флегонтович Суворов – профессор кафедры энергетики, профессор кафедры информатики, вычислительной техники и прикладной математики энергетического факультета.  Юлия Трухина, студентка ИФФ    "
"https://zabgu.ru/php/open_news.php?query=pozdravlyaem_nashix_partnyorov_iz_by'strinskogo_goka&news_page=3&category=1";12 ФЕВ 2023;#сотрудничество ;Поздравляем наших партнёров из Быстринского ГОКа!;"31 января стали известны итоги всероссийской профессиональной премии «HR IMPACT». HR-проект наших партнёров из Быстринского ГОКа стал одним из лучших в России – на премии представили программу адаптации новичков. Проект «Быстрая адаптация. Пять кликов» занял первое место в номинации INTELLECT&CREATIVITY. «Навигатор новичка» создан чтобы за пять кликов ознакомить сотрудников с ценностями и правилами компании. Он включает историю предприятия, важные лайфхаки, понятный чек-лист ключевых событий первых дней работы на ГОКе. «На Быстре особая корпоративная культура – ценности и отношения внутри коллектива, которые дают нечто большее, чем только заработная плата и соцпакет. Мы стремимся к тому, чтобы в компании было интересно и комфортно работать – и новым сотрудникам, и настоящим, и студентам, которые проходят у нас практику - молодым специалистам, постигающим профессию. Погружение в нашу культуру - отдельный ответственный процесс, что мы выстроили и чем гордимся», – отметил директор по персоналу Быстринского ГОКа Михаил Сальков. Команда Быстринского ГОКа уверена, что такого высокого результата они добились благодаря помощи представителей всех подразделений компании, силе вовлеченности всей HR-дирекции и пресс-службы. «Стоит отметить важную и весьма значимую работу, которую проводят ведущие специалисты и руководство Быстринского ГОКа в части работы со студентами. Это, безусловно, интересные и качественные учебные занятия, прием студентов на практику и организация обучения на производстве. Современные технологии, профессионально подготовленные кадры и увлеченные студенты дополняют друг друга новыми знаниями, впечатлениями и достижениями. Считаю, что сотрудничество с Быстрой - важный вклад в развитие горного образования региона», – рассказал Павел Борисович Авдеев, декан горного факультета. Поздравляем наших партнёров! Они доказывают важность своей работы креативными методами и никогда не стоят на месте в своём развитии! Пресс-служба ЗабГУ "
"https://zabgu.ru/php/open_news.php?query=ojkos_zabgu_okazhet_podderzhku_po_realizacii_izbiratel'ny'x_prav&news_page=3&category=1";9 ФЕВ 2023;#студенты #сотрудничество #РЦИО ;«Ойкос» ЗабГУ окажет поддержку гражданам с ОВЗ по вопросам реализации избирательных...;"7 февраля в Избирательной комиссии Забайкальского края состоялась рабочая встреча администрации с командиром студенческого социально-педагогического отряда «Ойкос» ЗабГУ Ольгой Бушуевой по вопросу участия в совместных мероприятиях в рамках «Дня молодого избирателя». На встрече обсуждались организационные вопросы проведения Дня открытых дверей в краевой Избирательной комиссии, круглого стола «Диалог на равных» с участием членов первичной организации студентов-инвалидов ЗабГУ и представителей Забайкальских региональных отделений политических партий, а также вопросы реализации избирательных прав граждан с ОВЗ. Отметим, что волонтёры «Ойкос» ЗабГУ с 2019 года активно сотрудничают с ЦИК, оказывая необходимую помощь в сопровождении людей из маломобильных групп населения и пожилых людей на избирательных участках города. Яна Грабовская, специалист РЦИО ЗабГУ "
"https://zabgu.ru/php/open_news.php?query=proforientacionny'j_tur_zabgu_posetil_borzyu&news_page=3&category=1";9 ФЕВ 2023;#интересное #абитуриенту ;Профориентационный тур ЗабГУ посетил Борзю;"Представители Забайкальского государственного университета, двигаясь по маршруту Забайкальск-Краснокаменск-Борзя-Оловянная, 8 февраля сделали остановку в г. Борзя, где провели встречи со школьниками и студентами среднего профессионального обучения Борзинского района, а также общегородское родительское собрание и совещание с директорами школ. Напомним, студенты, преподаватели и сотрудники Забайкальского государственного университета организовали профориентационный тур по муниципальным районам Забайкальского края «День в муниципальных районах края – Будущее с ЗабГУ». По информации Центра «Абитуриент»     "
"https://zabgu.ru/php/open_news.php?query=proforientacionny'j_tur_zabgu&news_page=4&category=1";8 ФЕВ 2023;#интересное #абитуриенту ;Профориентационный тур ЗабГУ по муниципальным районам Забайкальского края продолжается;"Представители Забайкальского государственного университета продолжают профориентационный тур по муниципальным районам Забайкальского края в рамках мероприятия «День в муниципальных районах края – Будущее с ЗабГУ». 6 и 7 февраля прошли встречистудентов, преподавателей и сотрудников вуза со школьниками и студентами среднего профессионального обучения г. Краснокаменска и Краснокаменского района, а также проведены общегородское родительское собрание и совещание с директорами школ. Общее количество участников мероприятий превысило 600 человек. Центр «Абитуриент»     "
"https://zabgu.ru/php/open_news.php?query=konsorcium_lidery'_gornogo_obrazovaniya_dal'nij_vostok&news_page=4&category=1";8 ФЕВ 2023;#образование #сотрудничество #важное ;На базе ЗабГУ подпишут соглашение о консорциуме «Горная академия - Дальний Восток»;"С 13 по 16 февраля на базе Забайкальского госуниверситета состоится подписание соглашения о создании консорциума недропользования и горного дела «Горная академия. Дальний Восток». В него вступят образовательные, научные организации, заинтересованные компании горной, энергетической и других отраслей. Консорциум объединит стороны с целью развития научных исследований и программ подготовки инженерных кадров для горной отрасли Дальнего Востока с учётом задач её инновационного развития. В рамках деятельности объединения участники намерены сотрудничать по следующим направлениям (мероприятиям): – реализация совместных сетевых образовательных программ разных видов и уровней; – развитие фундаментальных и прикладных научных исследований с учётом потребностей и в интересах горнодобывающих предприятий Дальнего Востока; – удовлетворение потребности горнодобывающих предприятий Дальнего Востока в высококвалифицированных кадрах с учётом перспектив развития отрасли до 2030 года и далее; – выстраивание конструктивного диалога между органами власти всех уровней, образовательными учреждениями и горнодобывающими предприятиями Дальнего Востока; – создание и совместное использование открытого научно-образовательного полигона технологий горной промышленности в Забайкальском крае. [ Файл : Проект соглашения ] Андрей Симатов, советник при ректорате ЗабГУ"
"https://zabgu.ru/php/open_news.php?query=virtual'naya_vy'stavka_bitva_za_stalingrad&news_page=4&category=1";8 ФЕВ 2023;#важное ;Запущена виртуальная выставка «Битва за Сталинград!» от Научной библиотеки ЗабГУ;"К 80-летию одного из главных событий Великой Отечественной войны – Сталинградской битвы сотрудники Научной библиотеки ЗабГУ подготовили виртуальную книжную выставку «Битва за Сталинград!». Она описывает этапы и операции контрнаступлений Красной Армии, которые были проведены, чтобы одержать победу над вражескими войсками. На выставке представлены архивные материалы, которые иллюстрируют противостояние между Красной Армией и вермахтом во время Сталинградской битвы, также научно-исторические книги из фонда Абонемента филологической литературы о сталинградских событиях, монографии, сборники с официальными материалами и документами архивов, воспоминания участников событий – от солдата до генерала, воспоминания жителей города Сталинграда и библиографические сведения об изданиях из электронно-библиотечных систем «Лань» и «Юрайт». Виртуальная экспозиция может познакомить с историческими памятниками, сохранившимися после битвы и возведёнными в знак памяти воинам, защищавшим свою Родину. Ознакомиться с книжной выставкой можно, перейдя по ссылке. Марина Томских, главный библиограф Научной библиотеки ЗабГУ"
https://zabgu.ru/php/open_news.php?query=s_dnyom_rossijskoj_nauki_2023&news_page=4&category=1;8 ФЕВ 2023;#наука #поздравляем ;8 февраля - День российской науки;"Дорогие учёные, преподаватели, студенты! Дорогие коллеги! От всей души поздравляю вас с Днём российской науки! Наука на протяжении многих веков вносит огромный вклад в развитие мировой цивилизации. Нашими отечественными учёными и их достижениями по праву может гордится наша страна, а сегодняшний праздник связывает великие открытия прошлого с научными прорывами и победами будущего. В лабораториях и научных коллективах Забайкальского государственного университета ежедневно рождаются новые идеи, создаются новые знания и технологии в самых разных областях науки, от дошкольной педагогики, филологии, права, востоковедения до инженерных решений в сфере строительства, энергетики, горного дела. Всем нашим учёным искренне желаю здоровья и неиссякаемой энергии, интереса к миру новых знаний и верности выбранному пути! Своим трудом Вы создаёте настоящее и будущее Великой России! Оксана Мартыненко, и. о. ректора ЗабГУ"
"https://zabgu.ru/php/open_news.php?query=studenty'_rasskazali_o_simvole_kraya&news_page=4&category=1";7 ФЕВ 2023;#студенты #сотрудничество #интересное ;Студенты ЗабГУ рассказали школьникам о символе Забайкальского края;"Студенты 2 курса магистратуры по направлению «Социально-педагогическая работа в образовательных организациях» провели квест на базе Забайкальского детско-юношеского центра для детей средней общеобразовательной школы № 19. Мероприятие прошло в рамках Федеральной инновационной площадки Забайкальского государственного университета «Модель профессионального роста будущих педагогов в сфере воспитания как лидеров проекта «Школа Минпросвещения России». Журавли выбраны символом Забайкальского края, чему были удивлены учащиеся начальных классов. Дети соревновались в знаниях о природе родного региона, собирали занимательную мозаику о журавлях края, изготавливали журавлика мира своими руками, общались со студентами. Школьники отметили, что здорово, что в Забайкалье живут 6 видов журавлей, и что они узнали, что журавли – это символ Забайкальского края. Ребята пригласили студентов на новую встречу. Екатерина Игумнова, профессор кафедры педагогики ЗабГУ   "
"https://zabgu.ru/php/open_news.php?query=vy'ezdnoj_proforientacionny'j_den'_budushhee_s_zabgu&news_page=4&category=1";7 ФЕВ 2023;#студенты #интересное #абитуриенту ;Представители вуза рассказывают школьникам о «Будущем с ЗабГУ»;"Забайкальский государственный университет с целью содействия профессиональному самоопределению учащихся проводит выездной профориентационный День в муниципальных районах края «Будущее с ЗабГУ». Представители вуза под руководством проректора по развитию Ольги Еремеевой уже провели встречу со школьниками Забайкальского района (пгт. Забайкальск). В рамках выездного профориентационного мероприятия учащимся 10-11 классов районов края будет представлена информация об образовательных программах высшего и среднего профессионального образования, условиях поступления и обучения в вузе, а также информация об учебной, научной, творческой и спортивной жизни студентов, пройдут встречи с директорами школ и родителями, а также творческая программа. 6 февраля студенты, преподаватели и сотрудники вуза встретились со школьниками и провели совещание с директорами школ Забайкальского района, а также посетили Краснокаменский горно-промышленный техникум и организовали Общегородское родительское собрание г. Краснокаменск. Проведение мероприятия планируется до 9 февраля по следующему графику: 7 февраля в 10:00 – встреча со школьниками Краснокаменского района; 7 февраля в 11:00 – совещание с директорами школ Краснокаменсого района; 8 февраля в 10:00 – встреча со школьниками Борзинского района; 8 февраля в 11:00 – совещание с директорами школ Борзинского района; 8 февраля в 16:00 – встреча со студентами образовательных организаций среднего профессионального образования г. Борзя; 8 февраля в 18:00 – общегородское родительское собрание г. Борзя; 9 февраля в 10:00 – встреча со школьниками МБОУ СОШ № 235 п. Оловянная; 9 февраля в 11:00 – совещание с директорами школ Оловяннинского района; 9 февраля в 14:00 – встреча со студентами ГПОУ ТО «Ясногорский технологический техникум» п. Ясногорск, Оловяннинский район. Пресс-служба ЗабГУ по информации Центра «Абитуриент»     "
"https://zabgu.ru/php/open_news.php?query=den'_rossijskoj_nauki_2023&news_page=4&category=1";6 ФЕВ 2023;#наука #анонс #интересное ;В ЗабГУ отпразднуют День российской науки;"8 февраля российское научное сообщество отмечает профессиональный праздник – День российской науки. В рамках празднования Забайкальский госуниверситет организует множество мероприятий научного характера. Наука решает важнейшие задачи общества и страны: способствует развитию национальной экономики, медицины, образования и всей социальной сферы. Забайкальский край обладает существенным научным потенциалом. Наши учёные активно развивают самые перспективные направления в науке, разрабатывают новейшие технологии, готовят учеников. В рамках празднования Дня российской науки 8 февраля в 14:00 состоится Расширенное заседание совета по научной и инновационной деятельности ЗабГУ в зале заседаний Учёного совета на Александр-Заводской, 30, в 17:00 пройдёт Открытие молодёжного офиса по адресу: ул. Бабушкина, 129. С 6 по 27 февраля в корпусах вуза будут организованы лекции, квесты, выставки и семинары. Учёные нашего университета примут участие в акции «Учёный говорит», которая пройдёт в 29 школах Забайкальского края. Подробнее со списком мероприятий можно ознакомиться в программе."
"https://zabgu.ru/php/open_news.php?query=seriya_pryamy'x_e'firov_s_predstavitelyami_fakul'tetov&news_page=4&category=1";6 ФЕВ 2023;#анонс #интересное #абитуриенту ;Стартует серия прямых эфиров с представителями факультетов ЗабГУ;"С целью продвижения образовательных программ среднего профессионального и высшего образования и формирования мотивированного профессионального самоопределения учащихся Забайкальский государственный университет в период с 7 февраля по 21 марта будет проводить профориентационные мероприятия факультетов в онлайн-формате «Презентация образовательных программ, учебной, научной, творческой и спортивной жизни факультета». Сохряняйте себе график и готовьте вопросы: 7 февраля, 14.00 – Факультет строительства и экологии https://disrm2.zabgu.ru/b/x4e-pzf-p5f-irt; 9 февраля, 14.00 – Факультет культуры и искусств https://disrm4.zabgu.ru/b/v6r-kxb-ckz-dnf; 15 февраля, 14.00 – Гуманитарно-технический колледж https://webinar.zabgu.ru/b/-94-kff-rx7-bzp; 17 февраля, 14.00 – Факультет физической культуры и спорта https://disrm4.zabgu.ru/b/6zp-3y1-by4-qj7; 28 февраля, 14.00 – Горный факультет https://events.webinar.ru/9571467/189613253; 2 марта, 14.00 – Психолого-педагогический факультет https://disrm3.zabgu.ru/b/4x7-acz-qsw-x4k; 6 марта, 14:00 – Социологический факультет https://disrm1.zabgu.ru/b/uen-tv6-p7u; 9 марта, 14.00 – Факультет экономики и управления https://disrm2.zabgu.ru/b/kma-rb9-jz6-ecg; 14 марта, 14.00 – Историко-филологический факультет https://disrm1.zabgu.ru/b/r7f-y6r-unm; 16 марта, 14.00 – Юридический факультет https://disrm3.zabgu.ru/b/euy-2d1-phj-rw6; 20 марта, 14.00 – Энергетический факультет http://webinar.zabgu.ru/b/a2p-veq-qjf; 21 марта, 14.00 – Факультет естественных наук, математики и технологий https://disrm4.zabgu.ru/b/dm2-5x6-mgc-ty8. Центр «Абитуриент»"
"https://zabgu.ru/php/open_news.php?query=studentam_vy'puskny'x_kursov_pedagogicheskix_special'nostej&news_page=4&category=1";3 ФЕВ 2023;#студенты #объявление ;Студентам выпускных курсов педагогических специальностей!;"С начала 2020 года в России действует программа «Земский учитель», основной целью которой является помощь молодым специалистам при трудоустройстве в школы, находящиеся в сельских населённых пунктах, в рабочих посёлках городского типа, в городах с населением до 50 000 человек. Программа позволяет учителям дальневосточных регионов получить 2 миллиона рублей. Студенты выпускных курсов ЗабГУ уже сейчас могут пройти конкурсный отбор для участия в программе. В 2023 году срок подачи документов на конкурсный отбор претендентов на право получения единовременных компенсационных выплат по программе «Земский учитель» на территории Забайкальского края объявлен с 19 января по 6 марта. Приказом Министерства образования и науки Забайкальского края от 12 января 2023 года № 21 внесены изменения в Порядок конкурсного отбора. Конкурсант, являющийся выпускником года, предшествующего году проведения конкурса получит 2 дополнительных балла, а наличие диплома с отличием автоматически добавит 1 балл (за исключением граждан, заключивших договоры о целевом обучении). Вся необходимая информация о конкурсном отборе, в том числе перечень вакантных должностей педагогических работников в общеобразовательных организациях Забайкальского края, размещена на сайте Министерства образования и науки Забайкальского края minobr.75.ru. Отдел содействия занятости студентов и трудоустройству выпускников ЗабГУ"
"https://zabgu.ru/php/open_news.php?query=konkurs_na_luchshij_poe'ticheskij_perevod_2023&news_page=5&category=1";3 ФЕВ 2023;#студенты #конкурс #объявление ;Представители ЗабГУ могут принять участие в конкурсе на лучший поэтический перевод;"Забайкальское региональное отделение Союза переводчиков России (ЗабРО СПР) объявляет традиционный XXVIII Межрегиональный конкурс на лучший поэтический перевод с английского, немецкого, французского, китайского и русского языков. К участию приглашаются студенты и молодые специалисты Забайкальского госуниверситета. Конкурсные материалы для перевода можно получить на историко-филологическом факультете ЗабГУ (ул. Бутина, 65, каб. 127), либо выбрать их здесь. Переводы вместе с анкетой участника (представлена в Положении о конкурсе) предоставляются в оргкомитет конкурса лично по адресу: ул. Бутина, 65, каб. 127 или по электронной почте: progressforlang@mail.ru до 15 марта 2023 года в печатном / компьютерном варианте (Times New Roman, кегль 14, бумага формата А4). Подведение итогов конкурса и объявление результатов пройдёт 01 апреля 2023 года на сайте ЗабГУ. Победители и призёры конкурса будут награждены почётными грамотами. Лучшие работы могут быть рекомендованы к публикации в литературно-художественном журнале «Переводчик». Оргкомитет ЗабРО СПР"
"https://zabgu.ru/php/open_news.php?query=den'_zashhitnika_otechestva_obretaet_novy'e_smy'sly'&news_page=5&category=1";3 ФЕВ 2023;#творчество #важное #акция ;День защитника Отечества обретает новые смыслы;"В Многопрофильном лицее ЗабГУ ребята из волонтёрского отряда «Лайм» организовали акцию ко Дню защитника Отечества. Участники делали открытки и обереги для воинов СВО. Благодаря помощи Александра Секержитского – отца героя России Егора Секержитского, детские работы переданы офицеру воинской части 27818 для доставки самолётом к месту назначения. Такие действия доказывают, что юному поколению не всё равно на героев своей страны. Они готовы поддерживать их любыми способами и вселять веру в лучшее. Валерия Бирюкова, Пресс-служба ЗабГУ   "
"https://zabgu.ru/php/open_news.php?query=studenty'_kolledzha_o_zabajkal'e_na_anglijskom_yazy'ke&news_page=5&category=1";3 ФЕВ 2023;#студенты #поздравляем #конкурс ;Студенты Гуманитарно-технического колледжа ЗабГУ рассказали о Забайкалье на...;"31 января студенты Гуманитарно-технического колледжа ЗабГУ приняли участие в конкурсе «Забайкалье глазами студентов», проводимого на английском языке. Учащиеся представили свои проекты, на английском языке рассказали о районах края, различных культурных и природных достопримечательностях, а также интересные факты о родном регионе. В конкурсе приняли участие студенты специальностей «Туризм», «Экономика и бухгалтерский учёт (по отраслям)» и «Финансы». Они представили мини-фильмы, презентации и рассказы, которые оценивались конкурсной комиссией с точки зрения информационной оригинальности, чистоты произношения и структурной логичности. Конкурс организовала преподаватель колледжа Любовь Галыгина. Как отмечает организатор, целью мероприятия является развитие локального патриотизма среди молодёжи и прививание любви к малой родине в рамках изучения дисциплины «Иностранный язык в профессиональной деятельности». Диплом «За лучший фильм о Забайкалье на английском языке» получила студентка первого курса специальности «Туризм» Маргарита Макарова. За лучшую презентацию о Забайкалье на английском языке награждена студентка первого курса специальности «Туризм» Анна Захарова. Юлия Устюгова, преподаватель Гуманитарно-технического колледжа ЗабГУ   "
